ad_id,channel,product_id,product_name,product_category,ad_first_dt,ad_last_dt,ucompany_id,campaign_objective,targeting_age,targeting_genders,os_type
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/4/23,2022/4/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/8,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/25,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/28,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/12,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/8,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/8,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/26,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/12,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/8,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/21,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/8,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/9,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/28,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/28,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/28,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/28,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/10,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.happyelements.es,Ensemble Stars Music_EN,,2022/4/7,2022/4/13,17364,APP_INSTALLS,18-44,female,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/4/23,2022/4/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/4/23,2022/4/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/4/21,2022/4/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/4/23,2022/4/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/4/22,2022/4/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/4/21,2022/4/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/4/21,2022/4/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/4/21,2022/4/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/4/22,2022/4/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/4/21,2022/4/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/4/21,2022/4/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/4/21,2022/4/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/4/21,2022/4/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/4/22,2022/4/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/30,2022/4/22,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/30,2022/4/24,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/29,2022/4/24,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/29,2022/4/24,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/29,2022/4/24,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/30,2022/4/24,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/29,2022/4/22,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.am.trade,AM trade,,2022/2/6,2022/2/22,73460,APP_INSTALLS,25-40,male,ANDROID
2.38497E+16,Facebook,com.am.trade,AM trade,,2022/2/6,2022/2/22,73460,APP_INSTALLS,25-40,male,ANDROID
2.38497E+16,Facebook,com.am.trade,AM trade,,2022/2/7,2022/2/15,73460,APP_INSTALLS,25-40,male,ANDROID
2.38497E+16,Facebook,com.am.trade,AM trade,,2022/2/6,2022/2/22,73460,APP_INSTALLS,25-40,male,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/13,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/23,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/24,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/17,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/25,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/20,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/21,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/26,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/20,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/3/26,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/19,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/20,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/3/29,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/18,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/21,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/23,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/18,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/19,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/3/28,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/25,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/9,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/19,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/4/18,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.comfun.mobile.lu,Ludo Comfun Online Live Game,,2022/3/21,2022/3/28,70854,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.basewallet.abc,BaseWallet,,2022/4/7,2022/4/28,69012,APP_INSTALLS,25-55,male,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/14,2022/3/14,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/14,2022/3/14,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/14,2022/3/14,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/14,2022/3/6,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/14,2022/3/13,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/14,2022/3/13,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/14,2022/3/13,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/14,2022/3/14,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/14,2022/2/25,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/14,2022/3/13,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/14,2022/3/13,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/14,2022/3/7,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/14,2022/3/14,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/2/23,2022/2/25,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/2/23,2022/3/3,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/2/23,2022/3/3,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/2/23,2022/3/3,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/2/23,2022/3/3,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/2/23,2022/3/2,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/2/23,2022/2/28,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/2/23,2022/2/27,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.halo.pro,Halo Pro,,2022/2/23,2022/2/24,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.firstmeetgame.sw,觳滍樇M: 氍错槕 MMORPG,,2022/1/19,2022/1/20,44850,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.firstmeetgame.sw,觳滍樇M: 氍错槕 MMORPG,,2022/1/19,2022/1/20,44850,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.am.trade,AM trade,,2022/2/12,2022/3/1,-999,APP_INSTALLS,25-40,male,ANDROID
2.38497E+16,Facebook,com.am.trade,AM trade,,2022/2/12,2022/3/1,-999,APP_INSTALLS,25-40,male,ANDROID
2.38497E+16,Facebook,com.am.trade,AM trade,,2022/2/12,2022/3/1,-999,APP_INSTALLS,25-40,male,ANDROID
2.38497E+16,Facebook,com.am.trade,AM trade,,2022/2/12,2022/3/1,-999,APP_INSTALLS,25-40,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/28,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.am.trade,AM trade,,2022/2/12,2022/3/1,-999,APP_INSTALLS,25-40,male,ANDROID
2.38497E+16,Facebook,com.am.trade,AM trade,,2022/2/12,2022/3/1,-999,APP_INSTALLS,25-40,male,ANDROID
2.38497E+16,Facebook,com.lotteryonline.ke,Kerala Lottery Online,,2022/3/24,2022/4/21,62269,APP_INSTALLS,25-59,male,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/10,2022/3/13,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/10,2022/3/14,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.norigames.saintl,韼橃澊韸 鞓る笇 靹胳澑韸鸽Μ鞎,,2022/4/14,2022/4/28,10325,APP_INSTALLS,42-65,male,ANDROID
2.38497E+16,Facebook,com.norigames.saintl,韼橃澊韸 鞓る笇 靹胳澑韸鸽Μ鞎,,2022/4/14,2022/4/21,10325,APP_INSTALLS,42-65,male,ANDROID
2.38497E+16,Facebook,com.norigames.saintl,韼橃澊韸 鞓る笇 靹胳澑韸鸽Μ鞎,,2022/4/14,2022/4/28,10325,APP_INSTALLS,42-65,male,ANDROID
2.38497E+16,Facebook,com.am.trade,AM trade,,2022/2/12,2022/3/1,-999,APP_INSTALLS,25-40,male,ANDROID
2.38497E+16,Facebook,net.vchat.pro,VCHAT PRO,,2022/3/15,2022/3/23,60316,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/10,2022/2/18,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/10,2022/3/9,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.egames.sgdtskr.g,2X,,2022/2/10,2022/3/27,4204,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.norigames.saintl,韼橃澊韸 鞓る笇 靹胳澑韸鸽Μ鞎,,2022/4/14,2022/4/27,10325,APP_INSTALLS,42-65,male,ANDROID
2.38497E+16,Facebook,com.norigames.saintl,韼橃澊韸 鞓る笇 靹胳澑韸鸽Μ鞎,,2022/4/14,2022/4/14,10325,APP_INSTALLS,42-65,male,ANDROID
2.38497E+16,Facebook,com.norigames.saintl,韼橃澊韸 鞓る笇 靹胳澑韸鸽Μ鞎,,2022/4/14,2022/4/18,10325,APP_INSTALLS,42-65,male,ANDROID
2.38497E+16,Facebook,com.norigames.saintl,韼橃澊韸 鞓る笇 靹胳澑韸鸽Μ鞎,,2022/4/14,2022/4/19,10325,APP_INSTALLS,42-65,male,ANDROID
2.38497E+16,Facebook,com.norigames.saintl,韼橃澊韸 鞓る笇 靹胳澑韸鸽Μ鞎,,2022/4/14,2022/4/15,10325,APP_INSTALLS,42-65,male,ANDROID
2.38497E+16,Facebook,com.norigames.saintl,韼橃澊韸 鞓る笇 靹胳澑韸鸽Μ鞎,,2022/4/14,2022/4/18,10325,APP_INSTALLS,42-65,male,ANDROID
2.38497E+16,Facebook,com.norigames.saintl,韼橃澊韸 鞓る笇 靹胳澑韸鸽Μ鞎,,2022/4/14,2022/4/15,10325,APP_INSTALLS,42-65,male,ANDROID
2.38497E+16,Facebook,com.norigames.saintl,韼橃澊韸 鞓る笇 靹胳澑韸鸽Μ鞎,,2022/4/14,2022/4/17,10325,APP_INSTALLS,42-65,male,ANDROID
2.38497E+16,Facebook,com.norigames.saintl,韼橃澊韸 鞓る笇 靹胳澑韸鸽Μ鞎,,2022/4/14,2022/4/15,10325,APP_INSTALLS,42-65,male,ANDROID
2.38497E+16,Facebook,com.norigames.saintl,韼橃澊韸 鞓る笇 靹胳澑韸鸽Μ鞎,,2022/4/14,2022/4/15,10325,APP_INSTALLS,42-65,male,ANDROID
2.38497E+16,Facebook,com.norigames.saintl,韼橃澊韸 鞓る笇 靹胳澑韸鸽Μ鞎,,2022/4/14,2022/4/15,10325,APP_INSTALLS,42-65,male,ANDROID
2.38497E+16,Facebook,com.norigames.saintl,韼橃澊韸 鞓る笇 靹胳澑韸鸽Μ鞎,,2022/4/14,2022/4/15,10325,APP_INSTALLS,42-65,male,ANDROID
2.38497E+16,Facebook,com.bubble.shooter.b,Bubble Shooter Star,,2022/4/6,2022/4/28,10742,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.bubble.shooter.b,Bubble Shooter Star,,2022/4/6,2022/4/28,10742,APP_INSTALLS,18-65,female,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/28,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/26,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/28,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/28,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/28,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/3/22,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/3/20,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/4/8,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/4/5,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/3/21,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/4/11,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/4/13,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/4/3,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/4/16,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/4/15,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/28,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/26,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/28,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/28,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/3/21,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/4/6,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/4/7,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/4/2,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/3/17,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/3/11,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/4/9,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/3/29,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/4/5,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/4/11,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/4/5,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.isugarabc.androi,iSugar - Live Video Chat,,2022/3/3,2022/3/21,54716,APP_INSTALLS,20-64,male,ANDROID
2.38497E+16,Facebook,com.meet.us,Meetus - Live social chat,,2022/1/17,2022/1/24,78760,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/28,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/28,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/26,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/27,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/28,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.meet.us,Meetus - Live social chat,,2022/2/7,2022/2/14,78760,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.meet.us,Meetus - Live social chat,,2022/2/7,2022/2/14,78760,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.meet.us,Meetus - Live social chat,,2022/2/7,2022/2/8,78760,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.meet.us,Meetus - Live social chat,,2022/2/7,2022/2/10,78760,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.meet.us,Meetus - Live social chat,,2022/2/7,2022/2/14,78760,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.meet.us,Meetus - Live social chat,,2022/2/7,2022/2/8,78760,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.meet.us,Meetus - Live social chat,,2022/2/7,2022/2/8,78760,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.meet.us,Meetus - Live social chat,,2022/2/7,2022/2/7,78760,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,com.meet.us,Meetus - Live social chat,,2022/2/7,2022/2/14,78760,APP_INSTALLS,18-65,male,ANDROID
2.38497E+16,Facebook,tile.connect.onet.on,Tile Connect - Tile Match Game,,2022/2/9,2022/4/4,66703,APP_INSTALLS,18-65,,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/26,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/26,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/26,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/26,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
2.38497E+16,Facebook,com.gzone.fhsbz,Ki锚u H霉ng Tam Qu峄慶 - Gzone,,2022/4/26,2022/4/26,10325,OUTCOME_TRAFFIC,54-65,male,ANDROID
